sku,nombre,marca,categoria,precio_venta,precio_regular,tiene_precio_oh,descuento_pct,url_producto,url_imagen,fecha_extraccion
cuy-empacado-al-vacio-la-granja-del-cuy,Cuy Empacado al Vacio LA GRANJA DEL CUY,LA GRANJA DEL CUY,carnes-pescados,37.9,37.9,False,0.0,https://www.plazavea.com.pe/cuy-empacado-al-vacio-la-granja-del-cuy/p,https://plazavea.vteximg.com.br/arquivos/ids/34362898-184-184/20410466.jpg?v=639125063673930000,2026-09-16 21:16:52
langostinos-bells-bolsa-300g,Langostinos BELL'S Bolsa 300g,BELL'S,carnes-pescados,24.5,24.5,False,0.0,https://www.plazavea.com.pe/langostinos-bells-bolsa-300g/p,https://plazavea.vteximg.com.br/arquivos/ids/34365254-184-184/20466704.jpg?v=639125079148900000,2026-09-16 21:16:52
alitas-orientales-san-fernando-empaque-1kg-20278354,Alitas Orientales SAN FERNANDO Empaque 1kg,SAN FERNANDO,carnes-pescados,19.99,26.8,False,25.41,https://www.plazavea.com.pe/alitas-orientales-san-fernando-empaque-1kg-20278354/p,https://plazavea.vteximg.com.br/arquivos/ids/29685394-184-184/20278354.jpg?v=638646981724370000,2026-09-16 21:16:52
porciones-de-trucha-bells-bolsa-500g,Porciones de Trucha BELL'S Bolsa 500g,BELL'S,carnes-pescados,32.9,32.9,False,0.0,https://www.plazavea.com.pe/porciones-de-trucha-bells-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/29454349-184-184/20427474.jpg?v=638617253037700000,2026-09-16 21:16:52
filetes-alaska-pollock-buenaso-bolsa-1kg,Filetes Alaska Pollock BUENASO Bolsa 1Kg,BUENASO,carnes-pescados,13.9,13.9,False,0.0,https://www.plazavea.com.pe/filetes-alaska-pollock-buenaso-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/29181125-184-184/20394889.jpg?v=638550822550100000,2026-09-16 21:16:52
cerdo-sabor-oriental-redondos-empaque-530g-20352671,Cerdo Sabor Oriental REDONDOS Empaque 530g,REDONDOS,carnes-pescados,22.9,22.9,False,0.0,https://www.plazavea.com.pe/cerdo-sabor-oriental-redondos-empaque-530g-20352671/p,https://plazavea.vteximg.com.br/arquivos/ids/27146281-184-184/20352671.jpg?v=638255235678770000,2026-09-16 21:16:52
porciones-de-salmon-sin-piel-umifoods-bolsa-1kg-20212681,Porciones de Salmón sin Piel UMIFOODS Bolsa 1K...,UMIFOODS,carnes-pescados,53.9,53.9,True,0.0,https://www.plazavea.com.pe/porciones-de-salmon-sin-piel-umifoods-bolsa-1kg-20212681/p,https://plazavea.vteximg.com.br/arquivos/ids/34447863-184-184/20212681.jpg?v=639130110981900000,2026-09-16 21:16:52
bondiola-duroc-redondos-x-kg-20280860,Bondiola Duroc REDONDOS x kg,REDONDOS,carnes-pescados,36.7,36.7,False,0.0,https://www.plazavea.com.pe/bondiola-duroc-redondos-x-kg-20280860/p,https://plazavea.vteximg.com.br/arquivos/ids/34412105-184-184/20280860.jpg?v=639125604605970000,2026-09-16 21:16:52
nuggets-de-tilapia-santa-priscila-bolsa-454g,Nuggets de Tilapia SANTA PRISCILA Bolsa 454g,SANTA PRISCILA,carnes-pescados,16.9,19.9,False,15.08,https://www.plazavea.com.pe/nuggets-de-tilapia-santa-priscila-bolsa-454g/p,https://plazavea.vteximg.com.br/arquivos/ids/34360605-184-184/20271595.jpg?v=639125048865770000,2026-09-16 21:16:52
filete-de-pejerrey-azul-marino-corte-mariposa-bolsa-200g,Filete de Pejerrey AZUL MARINO Corte Mariposa ...,AZUL MARINO,carnes-pescados,9.9,9.9,False,0.0,https://www.plazavea.com.pe/filete-de-pejerrey-azul-marino-corte-mariposa-bolsa-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/1443747-184-184/20219198.jpg?v=637538333027170000,2026-09-16 21:16:52
alitas-de-pollo-artisan-x-kg-20206702,Alitas de Pollo ARTISAN x kg,ARTISAN,carnes-pescados,24.9,24.9,False,0.0,https://www.plazavea.com.pe/alitas-de-pollo-artisan-x-kg-20206702/p,https://plazavea.vteximg.com.br/arquivos/ids/34412097-184-184/20206702.jpg?v=639125604487400000,2026-09-16 21:16:52
filete-de-pierna-de-pollo-light-artisan-x-kg-20206727,Filete de Pierna de Pollo Light ARTISAN x kg,ARTISAN,carnes-pescados,43.39,43.39,False,0.0,https://www.plazavea.com.pe/filete-de-pierna-de-pollo-light-artisan-x-kg-20206727/p,https://plazavea.vteximg.com.br/arquivos/ids/34412095-184-184/20206727.jpg?v=639125604473400000,2026-09-16 21:16:52
pollo-trozado-asu-olla-sazon-pollada-empaque-800g-20206481,Pollo Trozado Asu Olla! Sazón Pollada Empaque ...,SAN FERNANDO,carnes-pescados,16.9,16.9,False,0.0,https://www.plazavea.com.pe/pollo-trozado-asu-olla-sazon-pollada-empaque-800g-20206481/p,https://plazavea.vteximg.com.br/arquivos/ids/34360266-184-184/20206481.jpg?v=639125046303700000,2026-09-16 21:17:21
medallones-de-atun-congelado-bolsa-1kg,Medallones de Atún Congelado Bolsa 1Kg,FROZEN,carnes-pescados,49.99,49.99,False,0.0,https://www.plazavea.com.pe/medallones-de-atun-congelado-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/443982-184-184/20149786.jpg?v=637389226735200000,2026-09-16 21:17:21
cafe-instantaneo-nescafe-gold-doypack-135g-20634057,Café Instantáneo NESCAFÉ Gold Doypack 135g,NESCAFÉ,desayunos,25.5,28.0,True,8.93,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-gold-doypack-135g-20634057/p,https://plazavea.vteximg.com.br/arquivos/ids/34986764-184-184/20634057.jpg?v=639172423340270000,2026-09-16 21:17:54
cereal-en-barra-dyfferent-mantequilla-de-mani-caja-175g,Cereal en Barra DYFFERENT Mantequilla de Maní ...,DYFFERENT,desayunos,10.6,12.5,True,15.2,https://www.plazavea.com.pe/cereal-en-barra-dyfferent-mantequilla-de-mani-caja-175g/p,https://plazavea.vteximg.com.br/arquivos/ids/34359707-184-184/20238344.jpg?v=639125042389330000,2026-09-16 21:17:54
cafe-nescafe-gold-signature-frasco-190g,Café NESCAFÉ Gold Signature Frasco 190g,NESCAFÉ,desayunos,34.5,42.2,True,18.25,https://www.plazavea.com.pe/cafe-nescafe-gold-signature-frasco-190g/p,https://plazavea.vteximg.com.br/arquivos/ids/31786161-184-184/20505936.jpg?v=639077410763330000,2026-09-16 21:17:54
cafe-instantaneo-nescafe-gold-doypack-75g-20634061,Café Instantáneo NESCAFÉ Gold Doypack 75g,NESCAFÉ,desayunos,19.9,19.9,False,0.0,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-gold-doypack-75g-20634061/p,https://plazavea.vteximg.com.br/arquivos/ids/34986763-184-184/20634061.jpg?v=639172423334100000,2026-09-16 21:17:54
avena-quaker-tradicional-bolsa-900g,Avena QUAKER Tradicional Bolsa 900g,QUAKER,desayunos,11.5,14.5,False,20.69,https://www.plazavea.com.pe/avena-quaker-tradicional-bolsa-900g/p,https://plazavea.vteximg.com.br/arquivos/ids/34359769-184-184/20251263.jpg?v=639125043115100000,2026-09-16 21:17:54
cafe-instantaneo-nescafe-kirma-lata-180g,Café Instantáneo NESCAFÉ Kirma Lata 180g,KIRMA,desayunos,19.6,24.0,True,18.33,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-kirma-lata-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/34370724-184-184/20565470.jpg?v=639125110899930000,2026-09-16 21:17:54
cafe-instantaneo-altomayo-gourmet-frasco-170g,Café Instantáneo ALTOMAYO Gourmet Frasco 170g,ALTOMAYO,desayunos,28.3,30.6,True,7.52,https://www.plazavea.com.pe/cafe-instantaneo-altomayo-gourmet-frasco-170g/p,https://plazavea.vteximg.com.br/arquivos/ids/28358024-184-184/20355666.jpg?v=638363308028570000,2026-09-16 21:17:54
avena-bells-bolsa-1kg,Avena BELL'S Bolsa 1Kg,BELL'S,desayunos,6.9,8.9,False,22.47,https://www.plazavea.com.pe/avena-bells-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/29147087-184-184/20385598.jpg?v=638531481140100000,2026-09-16 21:17:54
cafe-instantaneo-nescafe-gold-doypack-45g-20634059,Café Instantáneo NESCAFÉ Gold Doypack 45g,NESCAFÉ,desayunos,12.5,12.5,False,0.0,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-gold-doypack-45g-20634059/p,https://plazavea.vteximg.com.br/arquivos/ids/34986501-184-184/20634059.jpg?v=639172261445070000,2026-09-16 21:17:54
mermelada-fresa-gloria-pote-310g-20422185,Mermelada Fresa GLORIA Pote 310g,GLORIA,desayunos,6.7,7.9,False,15.19,https://www.plazavea.com.pe/mermelada-fresa-gloria-pote-310g-20422185/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:17:54
cafe-instantaneo-intenso-cafetal-frasco-180g,Café Instantáneo CAFETAL Liofilizado Frasco 18...,CAFETAL,desayunos,21.9,29.9,False,26.76,https://www.plazavea.com.pe/cafe-instantaneo-intenso-cafetal-frasco-180g/p,https://plazavea.vteximg.com.br/arquivos/ids/26106447-184-184/20330840.jpg?v=639195718076500000,2026-09-16 21:17:54
quinua-avena-3-ositos-bolsa-900g,Quinua Avena 3 OSITOS Bolsa 900g,3 OSITOS,desayunos,10.9,11.9,False,8.4,https://www.plazavea.com.pe/quinua-avena-3-ositos-bolsa-900g/p,https://plazavea.vteximg.com.br/arquivos/ids/26052118-184-184/20280582.jpg?v=638167969305670000,2026-09-16 21:17:54
avena-clasica-3-ositos-premium-bolsa-900g,Avena Clásica 3 OSITOS Premium Bolsa 900g,3 OSITOS,desayunos,8.9,10.9,False,18.35,https://www.plazavea.com.pe/avena-clasica-3-ositos-premium-bolsa-900g/p,https://plazavea.vteximg.com.br/arquivos/ids/26050246-184-184/20278377.jpg?v=638162786250970000,2026-09-16 21:17:54
cafe-tostado-y-molido-cafetal-selecto-doypack-454g,Café Tostado y Molido CAFETAL  Selecto Bolsa 4...,CAFETAL,desayunos,28.6,28.6,False,0.0,https://www.plazavea.com.pe/cafe-tostado-y-molido-cafetal-selecto-doypack-454g/p,https://plazavea.vteximg.com.br/arquivos/ids/554084-184-184/975545.jpg?v=637426575066100000,2026-09-16 21:17:54
manzanilla-mc-colins-caja-100un,Manzanilla MC COLIN'S Caja 100un,MC COLINS,desayunos,12.2,12.4,False,1.61,https://www.plazavea.com.pe/manzanilla-mc-colins-caja-100un/p,https://plazavea.vteximg.com.br/arquivos/ids/29808678-184-184/151382.jpg?v=638654704213100000,2026-09-16 21:17:54
manzanilla-mc-colins-caja-25un,Manzanilla MC COLIN'S Caja 25un,MC COLINS,desayunos,3.9,4.3,False,9.3,https://www.plazavea.com.pe/manzanilla-mc-colins-caja-25un/p,https://plazavea.vteximg.com.br/arquivos/ids/31063356-184-184/143356.jpg?v=638786185081230000,2026-09-16 21:17:54
cafe-instantaneo-altomayo-gourmet-doypack-140g-20631235,Café Instantáneo ALTOMAYO Gourmet Doypack 140g,ALTOMAYO,desayunos,26.9,29.5,False,8.81,https://www.plazavea.com.pe/cafe-instantaneo-altomayo-gourmet-doypack-140g-20631235/p,https://plazavea.vteximg.com.br/arquivos/ids/34448378-184-184/20631235.jpg?v=639141130815070000,2026-09-16 21:17:54
cafe-instantaneo-liofilizado-nescafe-tradicion-doypack-230g,Café Instantáneo Liofilizado NESCAFÉ Tradición...,NESCAFÉ,desayunos,27.5,33.4,True,17.66,https://www.plazavea.com.pe/cafe-instantaneo-liofilizado-nescafe-tradicion-doypack-230g/p,https://plazavea.vteximg.com.br/arquivos/ids/32809638-184-184/20566642.jpg?v=638974561815230000,2026-09-16 21:17:54
cafe-instantaneo-nescafe-kirma-doypack-230g,Café Instantáneo NESCAFÉ Kirma Doypack 230g,KIRMA,desayunos,22.9,28.6,True,19.93,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-kirma-doypack-230g/p,https://plazavea.vteximg.com.br/arquivos/ids/31949742-184-184/20506836.jpg?v=638917699853230000,2026-09-16 21:17:54
granola-miel-de-abeja-amaru-doypack-400g,Granola Miel de Abeja AMARU Doypack 400g,AMARU,desayunos,11.9,12.9,False,7.75,https://www.plazavea.com.pe/granola-miel-de-abeja-amaru-doypack-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/34368788-184-184/20505698.jpg?v=639125098511870000,2026-09-16 21:17:54
fortificante-granulado-milo-doypack-700g,Fortificante Granulado MILO Doypack 700g,MILO,desayunos,27.9,30.9,False,9.71,https://www.plazavea.com.pe/fortificante-granulado-milo-doypack-700g/p,https://plazavea.vteximg.com.br/arquivos/ids/29561449-184-184/20463216.jpg?v=638629141255970000,2026-09-16 21:17:54
cereal-kelloggs-corn-flakes-caja-410g,Cereal KELLOGGS Corn Flakes Caja 410g,KELLOGG S,desayunos,14.8,18.7,False,20.86,https://www.plazavea.com.pe/cereal-kelloggs-corn-flakes-caja-410g/p,https://plazavea.vteximg.com.br/arquivos/ids/29227180-184-184/20426128.jpg?v=638566910448330000,2026-09-16 21:17:54
mermelada-gloria-fresa-frasco-950g-20422195,Mermelada GLORIA Fresa Frasco 950g,GLORIA,desayunos,15.9,15.9,False,0.0,https://www.plazavea.com.pe/mermelada-gloria-fresa-frasco-950g-20422195/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:17:54
cereal-bar-costa-choco-caja-12un,Cereal Bar COSTA Choco Caja 12un,COSTA,desayunos,6.0,6.6,False,9.09,https://www.plazavea.com.pe/cereal-bar-costa-choco-caja-12un/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:17:54
cocoa-winters-doypack-150g,Cocoa WINTERS Doypack 150g,WINTER'S,desayunos,15.0,15.0,False,0.0,https://www.plazavea.com.pe/cocoa-winters-doypack-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/25898075-184-184/20331109.jpg?v=638146153330530000,2026-09-16 21:17:54
bebida-instantanea-de-cebada-ecco-doypack-250g,Bebida Instantánea de Cebada ECCO Doypack 250g,ECCO,desayunos,14.9,16.9,False,11.83,https://www.plazavea.com.pe/bebida-instantanea-de-cebada-ecco-doypack-250g/p,https://plazavea.vteximg.com.br/arquivos/ids/27427617-184-184/20282932.jpg?v=638282894578200000,2026-09-16 21:17:54
cafe-instantaneo-nescafe-tradicion-frasco-170g,Café Instantáneo NESCAFÉ Tradición Frasco 170g,NESCAFÉ,desayunos,22.5,26.5,True,15.09,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-tradicion-frasco-170g/p,https://plazavea.vteximg.com.br/arquivos/ids/31481005-184-184/20281505.jpg?v=638853121107500000,2026-09-16 21:17:54
fortificante-granulado-milo-activgo-doypack-350g,Fortificante Granulado MILO Activ - Go Doypack...,MILO,desayunos,15.7,17.6,False,10.8,https://www.plazavea.com.pe/fortificante-granulado-milo-activgo-doypack-350g/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:17:54
fortificante-granulado-milo-activgo-doypack-190g,Fortificante Granulado MILO Activ - Go Doypack...,MILO,desayunos,12.5,12.5,False,0.0,https://www.plazavea.com.pe/fortificante-granulado-milo-activgo-doypack-190g/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:17:54
avena-integral-grano-de-oro-bolsa-500g,Avena Integral GRANO DE ORO Bolsa 500g,GRANO DE ORO,desayunos,5.5,5.5,False,0.0,https://www.plazavea.com.pe/avena-integral-grano-de-oro-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/16382327-184-184/20278482.jpg?v=637970171193070000,2026-09-16 21:17:54
avena-quaker-tradicional-bolsa-500g,Avena QUAKER Tradicional Bolsa 500g,QUAKER,desayunos,6.5,8.5,False,23.53,https://www.plazavea.com.pe/avena-quaker-tradicional-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/34359020-184-184/20209713.jpg?v=639125037297000000,2026-09-16 21:17:54
cafe-tostado-molido-altomayo-gourmet-bolsa-450g,Café Tostado Molido ALTOMAYO Gourmet Bolsa 450...,ALTOMAYO,desayunos,35.4,35.4,False,0.0,https://www.plazavea.com.pe/cafe-tostado-molido-altomayo-gourmet-bolsa-450g/p,https://plazavea.vteximg.com.br/arquivos/ids/29956189-184-184/20209016.jpg?v=638657856739470000,2026-09-16 21:17:54
manzanilla-bells-caja-20un-20191204,Manzanilla BELL'S Caja 20un,BELL'S,desayunos,2.2,2.2,False,0.0,https://www.plazavea.com.pe/manzanilla-bells-caja-20un-20191204/p,https://plazavea.vteximg.com.br/arquivos/ids/35462620-184-184/20191204.jpg?v=639207697331600000,2026-09-16 21:17:54
cafe-tostado-y-molido-cafetal-selecto-bolsa-900g,Café Tostado y Molido CAFETAL Selecto Bolsa 90...,CAFETAL,desayunos,49.9,56.6,False,11.84,https://www.plazavea.com.pe/cafe-tostado-y-molido-cafetal-selecto-bolsa-900g/p,https://plazavea.vteximg.com.br/arquivos/ids/561652-184-184/20185596.jpg?v=637427439157930000,2026-09-16 21:17:54
linaza-bells-bolsa-400g,Linaza BELL'S Bolsa 400g,BELL'S,desayunos,6.9,6.9,False,0.0,https://www.plazavea.com.pe/linaza-bells-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/28890094-184-184/20122150.jpg?v=638478481820600000,2026-09-16 21:17:54
cafe-tostado-y-molido-cafetal-selecto-bolsa-200g,Café Tostado y Molido CAFETAL Selecto Bolsa 20...,CAFETAL,desayunos,15.0,15.0,False,0.0,https://www.plazavea.com.pe/cafe-tostado-y-molido-cafetal-selecto-bolsa-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/550663-184-184/468.jpg?v=637425701164500000,2026-09-16 21:17:54
miel-de-abeja-la-reyna-oxapampa-frasco-300gr-385039,Miel de abeja LA REYNA OXAPAMPA Frasco 300Gr,LA REYNA DE OXAPAMPA,desayunos,17.5,19.4,False,9.79,https://www.plazavea.com.pe/miel-de-abeja-la-reyna-oxapampa-frasco-300gr-385039/p,https://plazavea.vteximg.com.br/arquivos/ids/35940913-184-184/385039.jpg?v=639234406162330000,2026-09-16 21:17:54
te-canela-y-clavo-mc-colins-caja-25un,Té Canela y Clavo MC COLIN'S Caja 25un,MC COLINS,desayunos,3.9,4.3,False,9.3,https://www.plazavea.com.pe/te-canela-y-clavo-mc-colins-caja-25un/p,https://plazavea.vteximg.com.br/arquivos/ids/30603429-184-184/1143370001.jpg?v=638751798858100000,2026-09-16 21:17:54
cereal-integral-nestle-corn-flakes-caja-405g,Cereal CORN FLAKES Nestlé Sin Gluten Caja 405g,CORN FLAKES,desayunos,10.5,16.5,False,36.36,https://www.plazavea.com.pe/cereal-integral-nestle-corn-flakes-caja-405g/p,https://plazavea.vteximg.com.br/arquivos/ids/34868322-184-184/20093492.jpg?v=639165348618030000,2026-09-16 21:17:54
cereal-angel-copix-doypack-740g,Cereal ANGEL Copix Doypack 740g,ÁNGEL,desayunos,16.5,22.0,False,25.0,https://www.plazavea.com.pe/cereal-angel-copix-doypack-740g/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:17:54
cereal-angel-hojuelas-de-maiz-azucaradas-doypack-1kg,Cereal ÁNGEL Zuck Hojuelas de Maíz Azucaradas ...,ÁNGEL,desayunos,16.5,22.0,False,25.0,https://www.plazavea.com.pe/cereal-angel-hojuelas-de-maiz-azucaradas-doypack-1kg/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:17:54
anis-mc-colins-caja-100un,Anís MC COLIN'S Caja 100un,MC COLINS,desayunos,12.2,12.4,False,1.61,https://www.plazavea.com.pe/anis-mc-colins-caja-100un/p,https://plazavea.vteximg.com.br/arquivos/ids/24092251-184-184/980394.jpg?v=638077251215600000,2026-09-16 21:17:54
cereal-angel-flakes-bolsa-1kg,Cereal ANGEL Flakes Bolsa 1Kg,ÁNGEL,desayunos,13.9,15.4,False,9.74,https://www.plazavea.com.pe/cereal-angel-flakes-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/31462799-184-184/969599.jpg?v=638852258441800000,2026-09-16 21:17:54
manzanilla-hornimans-caja-25un,Manzanilla HORNIMANS Caja 25un,HORNIMANS,desayunos,3.4,4.0,False,15.0,https://www.plazavea.com.pe/manzanilla-hornimans-caja-25un/p,https://plazavea.vteximg.com.br/arquivos/ids/550666-184-184/8655.jpg?v=637425701271230000,2026-09-16 21:17:54
anis-hornimans-caja-25un,Anís HORNIMANS Caja 25un,HORNIMAN S,desayunos,3.4,4.0,False,15.0,https://www.plazavea.com.pe/anis-hornimans-caja-25un/p,https://plazavea.vteximg.com.br/arquivos/ids/34331113-184-184/8662.jpg?v=639124903257200000,2026-09-16 21:17:54
te-canela-y-clavo-mc-colins-caja-100un,Té Canela y Clavo MC COLIN'S Caja 100un,MC COLINS,desayunos,12.2,12.4,False,1.61,https://www.plazavea.com.pe/te-canela-y-clavo-mc-colins-caja-100un/p,https://plazavea.vteximg.com.br/arquivos/ids/24092109-184-184/1019834002.jpg?v=638077250760830000,2026-09-16 21:17:54
cereal-angel-crunch-pack-5un-20633065,Cereal ANGEL Lonchera Crunch Pack 5un,ÁNGEL,desayunos,3.9,4.0,False,2.5,https://www.plazavea.com.pe/cereal-angel-crunch-pack-5un-20633065/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:17:54
cebada-instantanea-ecco-lata-175g-20568874,Cebada Instantánea ECCO Lata 175g,ECCO,desayunos,13.9,15.8,False,12.03,https://www.plazavea.com.pe/cebada-instantanea-ecco-lata-175g-20568874/p,https://plazavea.vteximg.com.br/arquivos/ids/34470842-184-184/20568874.jpg?v=639130818502900000,2026-09-16 21:17:54
cafe-instantaneo-nescafe-fina-seleccion-frasco-170g-20569307,Café Instantáneo NESCAFÉ Fina Selección Frasco...,NESCAFÉ,desayunos,26.0,33.9,False,23.3,https://www.plazavea.com.pe/cafe-instantaneo-nescafe-fina-seleccion-frasco-170g-20569307/p,https://plazavea.vteximg.com.br/arquivos/ids/34471414-184-184/20569307.jpg?v=639130821573930000,2026-09-16 21:17:54
cocoa-bells-doypack-150g-20566918,Cocoa BELL'S Doypack 150g,BELL'S,desayunos,10.9,10.9,False,0.0,https://www.plazavea.com.pe/cocoa-bells-doypack-150g-20566918/p,https://plazavea.vteximg.com.br/arquivos/ids/34468206-184-184/20566918.jpg?v=639130805816270000,2026-09-16 21:17:54
chia-negra-ecoandino-granos-organicos-doypack-200g,Chía Negra ECOANDINO Granos Orgánicos Doypack ...,ECOANDINO,desayunos,18.1,18.1,False,0.0,https://www.plazavea.com.pe/chia-negra-ecoandino-granos-organicos-doypack-200g/p,https://plazavea.vteximg.com.br/arquivos/ids/34370242-184-184/20538885.jpg?v=639125107366100000,2026-09-16 21:17:54
cafe-liofilizado-clasico-juan-valdez-frasco-150g,Café Liofilizado Clásico JUAN VALDÉZ Frasco 15...,JUAN VALDEZ,desayunos,54.9,54.9,False,0.0,https://www.plazavea.com.pe/cafe-liofilizado-clasico-juan-valdez-frasco-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/34369072-184-184/20506105.jpg?v=639125099905770000,2026-09-16 21:18:23
granola-casera-amaru-doypack-400g,Granola Casera AMARU Doypack 400g,AMARU,desayunos,11.9,12.9,False,7.75,https://www.plazavea.com.pe/granola-casera-amaru-doypack-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/34368789-184-184/20505699.jpg?v=639125098520130000,2026-09-16 21:18:23
